offset,Chord,NormalForm,PCsInNormalForm,GlobalScaleDegrees,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,LocalSDForm_BassSD,Confidence,octScalePitch,offsetRange,pitchSet,oct_list_set,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]"
172.0,<music21.chord.Chord D4>,[0],[2],[0],62,62,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,[0]_0,0.833867912,['D4'],172.0 to 172.5,[2],"['D3', 'D4']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
172.5,<music21.chord.Chord D3>,[0],[2],[0],50,50,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,[0]_0,0.753592837,['D3'],172.0 to 172.5,[2],"['D3', 'D4']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
173.0,<music21.chord.Chord F4>,[0],[5],[3],65,65,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,[3]_3,0.753592837,['F4'],173.0 to 173.5,"[2, 5]","['D3', 'F4']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
173.5,<music21.chord.Chord D3>,[0],[2],[0],50,50,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,[0]_0,0.753592837,['D3'],173.0 to 173.5,"[2, 5]","['D3', 'F4']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
174.0,<music21.chord.Chord A3 D4 D3 F3>,"[0, 3, 7]","[2, 5, 9]","[0, 3, 7]",62,50,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,"[0, 3, 7]_0",0.753592837,"['A3', 'D4', 'D3', 'F3']",174.0 to 174.5,"[2, 5, 9]","['A3', 'D3', 'D4', 'F3']","[0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
174.5,<music21.chord.Chord A3 D3 F3>,"[0, 3, 7]","[2, 5, 9]","[0, 3, 7]",57,50,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,"[0, 3, 7]_0",0.753592837,"['A3', 'D3', 'F3']",174.0 to 174.5,"[2, 5, 9]","['A3', 'D3', 'D4', 'F3']","[0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
175.0,<music21.chord.Chord E3>,[0],[4],[2],52,52,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,[2]_2,0.753592837,['E3'],175.0 to 175.5,"[2, 4]","['D3', 'E3']","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
175.5,<music21.chord.Chord D3>,[0],[2],[0],50,50,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,[0]_0,0.753592837,['D3'],175.0 to 175.5,"[2, 4]","['D3', 'E3']","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
176.0,<music21.chord.Chord F3 D3>,"[0, 3]","[2, 5]","[0, 3]",53,50,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,"[0, 3]_0",0.753592837,"['F3', 'D3']",176.0 to 176.5,"[2, 5]","['D3', 'F3']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
176.5,<music21.chord.Chord D3>,[0],[2],[0],50,50,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,[0]_0,0.753592837,['D3'],176.0 to 176.5,"[2, 5]","['D3', 'F3']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
177.0,<music21.chord.Chord G3 E3>,"[0, 3]","[4, 7]","[2, 5]",55,52,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,"[2, 5]_2",0.753592837,"['G3', 'E3']",177.0 to 177.5,"[2, 4, 7]","['D3', 'E3', 'G3']","[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]"
177.5,<music21.chord.Chord D3>,[0],[2],[0],50,50,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,[0]_0,0.7724422470000001,['D3'],177.0 to 177.5,"[2, 4, 7]","['D3', 'E3', 'G3']","[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]"
178.0,<music21.chord.Chord A3 F3>,"[0, 4]","[5, 9]","[3, 7]",57,53,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,"[3, 7]_3",0.7724422470000001,"['A3', 'F3']",178.0 to 178.5,"[2, 5, 9]","['A3', 'D3', 'F3']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
178.5,<music21.chord.Chord D3>,[0],[2],[0],50,50,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,[0]_0,0.7724422470000001,['D3'],178.0 to 178.5,"[2, 5, 9]","['A3', 'D3', 'F3']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
179.0,<music21.chord.Chord B-3 G3>,"[0, 3]","[7, 10]","[5, 8]",58,55,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,"[5, 8]_5",0.7724422470000001,"['B-3', 'G3']",179.0 to 179.5,"[2, 7, 10]","['B-3', 'D3', 'G3']","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
179.5,<music21.chord.Chord D3>,[0],[2],[0],50,50,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,[0]_0,0.7724422470000001,['D3'],179.0 to 179.5,"[2, 7, 10]","['B-3', 'D3', 'G3']","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
180.0,<music21.chord.Chord A3 F3>,"[0, 4]","[5, 9]","[3, 7]",57,53,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,"[3, 7]_3",0.7724422470000001,"['A3', 'F3']",180.0 to 180.5,"[2, 5, 9]","['A3', 'D3', 'F3']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
180.5,<music21.chord.Chord D3>,[0],[2],[0],50,50,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,[0]_0,0.7724422470000001,['D3'],180.0 to 180.5,"[2, 5, 9]","['A3', 'D3', 'F3']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
181.0,<music21.chord.Chord D4>,[0],[2],[0],62,62,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,[0]_0,0.7724422470000001,['D4'],181.0 to 181.5,[2],"['D3', 'D4']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
181.5,<music21.chord.Chord D3>,[0],[2],[0],50,50,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,[0]_0,0.7724422470000001,['D3'],181.0 to 181.5,[2],"['D3', 'D4']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
182.0,<music21.chord.Chord F4>,[0],[5],[3],65,65,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,[3]_3,0.7724422470000001,['F4'],182.0 to 182.5,"[2, 5]","['D3', 'F4']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
182.5,<music21.chord.Chord D3>,[0],[2],[0],50,50,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,9,minor,[5]_5,0.807620151,['D3'],182.0 to 182.5,"[2, 5]","['D3', 'F4']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
183.0,<music21.chord.Chord A4 E4 C3 E3>,"[0, 3, 7]","[9, 0, 4]","[7, 10, 2]",69,48,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,9,minor,"[0, 3, 7]_3",0.807620151,"['A4', 'E4', 'C3', 'E3']",183.0 to 183.5,"[0, 4, 9]","['A3', 'A4', 'C3', 'E3', 'E4']","[1, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0]"
183.5,<music21.chord.Chord A4 A3 C3 E3>,"[0, 3, 7]","[9, 0, 4]","[7, 10, 2]",69,48,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,9,minor,"[0, 3, 7]_3",0.807620151,"['A4', 'A3', 'C3', 'E3']",183.0 to 183.5,"[0, 4, 9]","['A3', 'A4', 'C3', 'E3', 'E4']","[1, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0]"
184.0,<music21.chord.Chord C4>,[0],[0],[10],60,60,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,9,minor,[3]_3,0.807620151,['C4'],184.0 to 184.5,"[0, 4]","['C4', 'E4']","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
184.5,<music21.chord.Chord E4>,[0],[4],[2],64,64,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,9,minor,[7]_7,0.807620151,['E4'],184.0 to 184.5,"[0, 4]","['C4', 'E4']","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
185.0,<music21.chord.Chord A4 C3 E3>,"[0, 3, 7]","[9, 0, 4]","[7, 10, 2]",69,48,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,9,minor,"[0, 3, 7]_3",0.807620151,"['A4', 'C3', 'E3']",185.0 to 185.5,"[0, 4, 9]","['A3', 'A4', 'C3', 'E3']","[1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]"
185.5,<music21.chord.Chord A3>,[0],[9],[7],57,57,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,9,minor,[0]_0,0.807620151,['A3'],185.0 to 185.5,"[0, 4, 9]","['A3', 'A4', 'C3', 'E3']","[1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]"
186.0,<music21.chord.Chord A4 D4 D3 F3>,"[0, 3, 7]","[2, 5, 9]","[0, 3, 7]",69,50,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,9,minor,"[5, 8, 0]_5",0.807620151,"['A4', 'D4', 'D3', 'F3']",186.0 to 186.5,"[2, 5, 9]","['A3', 'A4', 'D3', 'D4', 'F3']","[0, 0, 2, 0, 0, 1, 0, 0, 0, 2, 0, 0]"
186.5,<music21.chord.Chord A4 A3 D3 F3>,"[0, 3, 7]","[2, 5, 9]","[0, 3, 7]",69,50,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,9,minor,"[5, 8, 0]_5",0.8487724109999999,"['A4', 'A3', 'D3', 'F3']",186.0 to 186.5,"[2, 5, 9]","['A3', 'A4', 'D3', 'D4', 'F3']","[0, 0, 2, 0, 0, 1, 0, 0, 0, 2, 0, 0]"
187.0,<music21.chord.Chord D4>,[0],[2],[0],62,62,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,9,minor,[5]_5,0.8487724109999999,['D4'],187.0 to 187.5,"[2, 5]","['D4', 'F4']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
187.5,<music21.chord.Chord F4>,[0],[5],[3],65,65,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,9,minor,[8]_8,0.8487724109999999,['F4'],187.0 to 187.5,"[2, 5]","['D4', 'F4']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
188.0,<music21.chord.Chord A4 D3 F3>,"[0, 3, 7]","[2, 5, 9]","[0, 3, 7]",69,50,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,9,minor,"[5, 8, 0]_5",0.8487724109999999,"['A4', 'D3', 'F3']",188.0 to 188.5,"[2, 5, 9]","['A3', 'A4', 'D3', 'F3']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0]"
188.5,<music21.chord.Chord A3>,[0],[9],[7],57,57,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,9,minor,[0]_0,0.8487724109999999,['A3'],188.0 to 188.5,"[2, 5, 9]","['A3', 'A4', 'D3', 'F3']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0]"
189.0,<music21.chord.Chord A4 E4 C3 E3>,"[0, 3, 7]","[9, 0, 4]","[7, 10, 2]",69,48,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,9,minor,"[0, 3, 7]_3",0.8487724109999999,"['A4', 'E4', 'C3', 'E3']",189.0 to 189.5,"[0, 4, 9]","['A4', 'C3', 'C4', 'E3', 'E4']","[2, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0]"
189.5,<music21.chord.Chord C4>,[0],[0],[10],60,60,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,9,minor,[3]_3,0.8487724109999999,['C4'],189.0 to 189.5,"[0, 4, 9]","['A4', 'C3', 'C4', 'E3', 'E4']","[2, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0]"
190.0,<music21.chord.Chord A4 B3 D3 F3>,"[0, 2, 5, 8]","[9, 11, 2, 5]","[7, 9, 0, 3]",69,50,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,9,minor,"[0, 2, 5, 8]_5",0.8487724109999999,"['A4', 'B3', 'D3', 'F3']",190.0 to 190.5,"[2, 5, 9, 11]","['A4', 'B3', 'D3', 'D4', 'F3']","[0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 1]"
190.5,<music21.chord.Chord D4>,[0],[2],[0],62,62,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,9,minor,[5]_5,0.8487724109999999,['D4'],190.0 to 190.5,"[2, 5, 9, 11]","['A4', 'B3', 'D3', 'D4', 'F3']","[0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 1]"
191.0,<music21.chord.Chord G#4 E3>,"[0, 4]","[4, 8]","[2, 6]",68,52,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,9,minor,"[7, 11]_7",0.8487724109999999,"['G#4', 'E3']",191.0 to 191.5,"[4, 8]","['E3', 'G#3', 'G#4']","[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0]"
191.5,<music21.chord.Chord G#3>,[0],[8],[6],56,56,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,5,major,[3]_3,0.857584378,['G#3'],191.0 to 191.5,"[4, 8]","['E3', 'G#3', 'G#4']","[0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0]"
192.0,<music21.chord.Chord A4 A3 A2 E3>,"[0, 5]","[4, 9]","[2, 7]",69,45,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,5,major,"[11, 4]_4",0.857584378,"['A4', 'A3', 'A2', 'E3']",192.0 to 192.5,"[4, 9]","['A2', 'A3', 'A4', 'E3']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0]"
192.5,<music21.chord.Chord A4 A2 E3>,"[0, 5]","[4, 9]","[2, 7]",69,45,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,5,major,"[11, 4]_4",0.857584378,"['A4', 'A2', 'E3']",192.0 to 192.5,"[4, 9]","['A2', 'A3', 'A4', 'E3']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0]"
193.0,<music21.chord.Chord C3>,[0],[0],[10],48,48,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,5,major,[7]_7,0.857584378,['C3'],193.0 to 193.5,"[0, 4]","['C3', 'E3']","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
193.5,<music21.chord.Chord E3>,[0],[4],[2],52,52,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,5,major,[11]_11,0.857584378,['E3'],193.0 to 193.5,"[0, 4]","['C3', 'E3']","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
194.0,<music21.chord.Chord A2>,[0],[9],[7],45,45,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,5,major,[4]_4,0.857584378,['A2'],194.0 to 194.5,"[0, 9]","['A2', 'C4']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
194.5,<music21.chord.Chord C4>,[0],[0],[10],60,60,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,5,major,[7]_7,0.857584378,['C4'],194.0 to 194.5,"[0, 9]","['A2', 'C4']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
195.0,<music21.chord.Chord C4 F4 F2 A3>,"[0, 4, 7]","[5, 9, 0]","[3, 7, 10]",65,41,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,5,major,"[0, 4, 7]_0",0.857584378,"['C4', 'F4', 'F2', 'A3']",195.0 to 195.5,"[0, 5, 9]","['A3', 'C4', 'F2', 'F3', 'F4']","[1, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0]"
195.5,<music21.chord.Chord C4 F3 F2 A3>,"[0, 4, 7]","[5, 9, 0]","[3, 7, 10]",60,41,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,5,major,"[0, 4, 7]_0",0.857584378,"['C4', 'F3', 'F2', 'A3']",195.0 to 195.5,"[0, 5, 9]","['A3', 'C4', 'F2', 'F3', 'F4']","[1, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0]"
196.0,<music21.chord.Chord G3>,[0],[7],[5],55,55,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,5,major,[2]_2,0.857584378,['G3'],196.0 to 196.5,"[5, 7]","['F3', 'G3']","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
196.5,<music21.chord.Chord F3>,[0],[5],[3],53,53,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,5,major,[0]_0,0.857584378,['F3'],196.0 to 196.5,"[5, 7]","['F3', 'G3']","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
197.0,<music21.chord.Chord A3 F3>,"[0, 4]","[5, 9]","[3, 7]",57,53,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,5,major,"[0, 4]_0",0.857584378,"['A3', 'F3']",197.0 to 197.5,"[5, 9]","['A3', 'F3']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
197.5,<music21.chord.Chord F3>,[0],[5],[3],53,53,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,5,major,[0]_0,0.857584378,['F3'],197.0 to 197.5,"[5, 9]","['A3', 'F3']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
198.0,<music21.chord.Chord B-3 G3>,"[0, 3]","[7, 10]","[5, 8]",58,55,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,5,major,"[2, 5]_2",0.857584378,"['B-3', 'G3']",198.0 to 198.5,"[5, 7, 10]","['B-3', 'F3', 'G3']","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]"
198.5,<music21.chord.Chord F3>,[0],[5],[3],53,53,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,5,major,[0]_0,0.857584378,['F3'],198.0 to 198.5,"[5, 7, 10]","['B-3', 'F3', 'G3']","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]"
199.0,<music21.chord.Chord C4 A3>,"[0, 3]","[9, 0]","[7, 10]",60,57,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,5,major,"[4, 7]_4",0.857584378,"['C4', 'A3']",199.0 to 199.5,"[0, 5, 9]","['A3', 'C4', 'F3']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
199.5,<music21.chord.Chord F3>,[0],[5],[3],53,53,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,5,major,[0]_0,0.857584378,['F3'],199.0 to 199.5,"[0, 5, 9]","['A3', 'C4', 'F3']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
200.0,<music21.chord.Chord D4 B-3>,"[0, 4]","[10, 2]","[8, 0]",62,58,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,5,major,"[5, 9]_5",0.857584378,"['D4', 'B-3']",200.0 to 200.5,"[2, 5, 10]","['B-3', 'D4', 'F3']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
200.5,<music21.chord.Chord F3>,[0],[5],[3],53,53,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,5,major,[0]_0,0.8419358920000001,['F3'],200.0 to 200.5,"[2, 5, 10]","['B-3', 'D4', 'F3']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
201.0,<music21.chord.Chord C4 F2 A3>,"[0, 4, 7]","[5, 9, 0]","[3, 7, 10]",60,41,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,5,major,"[0, 4, 7]_0",0.8419358920000001,"['C4', 'F2', 'A3']",201.0 to 201.5,"[0, 5, 9]","['A3', 'C4', 'F2', 'F3']","[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]"
201.5,<music21.chord.Chord F3>,[0],[5],[3],53,53,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,['F3'],201.0 to 201.5,"[0, 5, 9]","['A3', 'C4', 'F2', 'F3']","[1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]"
202.0,<music21.chord.Chord F4>,[0],[5],[3],65,65,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,['F4'],202.0 to 202.5,"[5, 9]","['A3', 'F4']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
202.5,<music21.chord.Chord A3>,[0],[9],[7],57,57,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,['A3'],202.0 to 202.5,"[5, 9]","['A3', 'F4']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
203.0,<music21.chord.Chord A4>,[0],[9],[7],69,69,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,['A4'],203.0 to 203.5,"[0, 9]","['A4', 'C4']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
203.5,<music21.chord.Chord C4>,[0],[0],[10],60,60,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,['C4'],203.0 to 203.5,"[0, 9]","['A4', 'C4']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
204.0,<music21.chord.Chord A4 F4 F3>,"[0, 4]","[5, 9]","[3, 7]",69,53,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['A4', 'F4', 'F3']",204.0 to 204.5,"[5, 9]","['A3', 'A4', 'F3', 'F4']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]"
204.5,<music21.chord.Chord A4 A3 F3 F4>,"[0, 4]","[5, 9]","[3, 7]",69,53,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['A4', 'A3', 'F3', 'F4']",204.0 to 204.5,"[5, 9]","['A3', 'A4', 'F3', 'F4']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]"
205.0,<music21.chord.Chord C4>,[0],[0],[10],60,60,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,['C4'],205.0 to 205.5,"[0, 5]","['C4', 'F3']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
205.5,<music21.chord.Chord F3>,[0],[5],[3],53,53,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,['F3'],205.0 to 205.5,"[0, 5]","['C4', 'F3']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
206.0,<music21.chord.Chord A3>,[0],[9],[7],57,57,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,['A3'],206.0 to 206.5,[9],"['A2', 'A3']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
206.5,<music21.chord.Chord A2>,[0],[9],[7],45,45,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,['A2'],206.0 to 206.5,[9],"['A2', 'A3']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
207.0,<music21.chord.Chord B-3>,[0],[10],[8],58,58,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,['B-3'],207.0 to 207.5,"[2, 10]","['B-3', 'D4']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
207.5,<music21.chord.Chord D4>,[0],[2],[0],62,62,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,['D4'],207.0 to 207.5,"[2, 10]","['B-3', 'D4']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
208.0,<music21.chord.Chord D5 B-2 F4>,"[0, 4, 7]","[10, 2, 5]","[8, 0, 3]",74,46,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['D5', 'B-2', 'F4']",208.0 to 208.5,"[2, 5, 10]","['B-2', 'D4', 'D5', 'F4']","[0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
208.5,<music21.chord.Chord D4>,[0],[2],[0],62,62,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,5,major,[9]_9,0.863025192,['D4'],208.0 to 208.5,"[2, 5, 10]","['B-2', 'D4', 'D5', 'F4']","[0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
209.0,<music21.chord.Chord C5 C4 A2 F4>,"[0, 4, 7]","[5, 9, 0]","[3, 7, 10]",72,45,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,5,major,"[0, 4, 7]_4",0.863025192,"['C5', 'C4', 'A2', 'F4']",209.0 to 209.5,"[0, 5, 9]","['A2', 'C4', 'C5', 'F4']","[2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
209.5,<music21.chord.Chord A2>,[0],[9],[7],45,45,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,5,major,[4]_4,0.9017943270000001,['A2'],209.0 to 209.5,"[0, 5, 9]","['A2', 'C4', 'C5', 'F4']","[2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
