offset,Chord,NormalForm,PCsInNormalForm,GlobalScaleDegrees,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,LocalSDForm_BassSD,Confidence,octScalePitch,offsetRange,pitchSet,oct_list_set,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]"
215.0,<music21.chord.Chord B-3 B-2>,[0],[10],[3],58,46,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,[3]_3,0.9306980340000001,"['B-3', 'B-2']",215.0 to 215.5,"[9, 10]","['A2', 'A3', 'B-2', 'B-3']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0]"
215.5,<music21.chord.Chord A3 A2>,[0],[9],[2],57,45,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,[2]_2,0.9306980340000001,"['A3', 'A2']",215.0 to 215.5,"[9, 10]","['A2', 'A3', 'B-2', 'B-3']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0]"
216.0,<music21.chord.Chord G4 G3>,[0],[7],[0],67,55,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,[0]_0,0.9306980340000001,"['G4', 'G3']",216.0 to 216.5,"[6, 7]","['F#3', 'F#4', 'G3', 'G4']","[0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0]"
216.5,<music21.chord.Chord F#4 F#3>,[0],[6],[11],66,54,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,[11]_11,0.9306980340000001,"['F#4', 'F#3']",216.0 to 216.5,"[6, 7]","['F#3', 'F#4', 'G3', 'G4']","[0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0]"
217.0,<music21.chord.Chord G4 G3>,[0],[7],[0],67,55,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,[0]_0,0.9306980340000001,"['G4', 'G3']",217.0 to 217.5,"[7, 9]","['A3', 'A4', 'G3', 'G4']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0]"
217.5,<music21.chord.Chord A4 A3>,[0],[9],[2],69,57,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,[2]_2,0.9306980340000001,"['A4', 'A3']",217.0 to 217.5,"[7, 9]","['A3', 'A4', 'G3', 'G4']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0]"
218.0,<music21.chord.Chord B-4 B-3>,[0],[10],[3],70,58,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,[3]_3,0.9306980340000001,"['B-4', 'B-3']",218.0 to 218.5,"[0, 10]","['B-3', 'B-4', 'C4', 'C5']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
218.5,<music21.chord.Chord C5 C4>,[0],[0],[5],72,60,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,[5]_5,0.9306980340000001,"['C5', 'C4']",218.0 to 218.5,"[0, 10]","['B-3', 'B-4', 'C4', 'C5']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
219.0,<music21.chord.Chord D5 D4>,[0],[2],[7],74,62,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,[7]_7,0.9306980340000001,"['D5', 'D4']",219.0 to 219.0,[2],"['D4', 'D5']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
220.0,<music21.chord.Chord C5 A5 D4>,"[0, 3, 5]","[9, 0, 2]","[2, 5, 7]",81,62,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,"[2, 5, 7]_7",0.9306980340000001,"['C5', 'A5', 'D4']",220.0 to 220.0,"[0, 2, 9]","['A5', 'C5', 'D4']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
221.0,<music21.chord.Chord F#5 D4 A4>,"[0, 4, 7]","[2, 6, 9]","[7, 11, 2]",78,62,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,"[7, 11, 2]_7",0.9306980340000001,"['F#5', 'D4', 'A4']",221.0 to 221.0,"[2, 6, 9]","['A4', 'D4', 'F#5']","[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
222.0,<music21.chord.Chord G5 D4 B-4 G4 G3>,"[0, 3, 7]","[7, 10, 2]","[0, 3, 7]",79,55,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,"[0, 3, 7]_0",0.942486554,"['G5', 'D4', 'B-4', 'G4', 'G3']",222.0 to 222.875,"[2, 6, 7, 10]","['B-4', 'D4', 'F#3', 'F#4', 'G3', 'G4', 'G5']","[0, 0, 1, 0, 0, 0, 2, 3, 0, 0, 1, 0]"
222.5,<music21.chord.Chord G5 D4 B-4 F#4 F#3>,"[0, 1, 4, 8]","[6, 7, 10, 2]","[11, 0, 3, 7]",79,54,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,"[11, 0, 3, 7]_11",0.942486554,"['G5', 'D4', 'B-4', 'F#4', 'F#3']",222.0 to 222.875,"[2, 6, 7, 10]","['B-4', 'D4', 'F#3', 'F#4', 'G3', 'G4', 'G5']","[0, 0, 1, 0, 0, 0, 2, 3, 0, 0, 1, 0]"
222.875,<music21.chord.Chord F#4 F#3>,[0],[6],[11],66,54,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,[11]_11,0.942486554,"['F#4', 'F#3']",222.0 to 222.875,"[2, 6, 7, 10]","['B-4', 'D4', 'F#3', 'F#4', 'G3', 'G4', 'G5']","[0, 0, 1, 0, 0, 0, 2, 3, 0, 0, 1, 0]"
223.0,<music21.chord.Chord G4 G3>,[0],[7],[0],67,55,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,[0]_0,0.942486554,"['G4', 'G3']",223.0 to 223.5,"[7, 9]","['A3', 'A4', 'G3', 'G4']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0]"
223.5,<music21.chord.Chord A4 A3>,[0],[9],[2],69,57,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,[2]_2,0.942486554,"['A4', 'A3']",223.0 to 223.5,"[7, 9]","['A3', 'A4', 'G3', 'G4']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0]"
224.0,<music21.chord.Chord B-4 B-3>,[0],[10],[3],70,58,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,[3]_3,0.942486554,"['B-4', 'B-3']",224.0 to 224.5,"[0, 10]","['B-3', 'B-4', 'C4', 'C5']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
224.5,<music21.chord.Chord C5 C4>,[0],[0],[5],72,60,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,[5]_5,0.942486554,"['C5', 'C4']",224.0 to 224.5,"[0, 10]","['B-3', 'B-4', 'C4', 'C5']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
225.0,<music21.chord.Chord D5 D4>,[0],[2],[7],74,62,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,[7]_7,0.942486554,"['D5', 'D4']",225.0 to 225.0,[2],"['D4', 'D5']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
226.0,<music21.chord.Chord C5 A5 D4>,"[0, 3, 5]","[9, 0, 2]","[2, 5, 7]",81,62,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,"[2, 5, 7]_7",0.942486554,"['C5', 'A5', 'D4']",226.0 to 226.0,"[0, 2, 9]","['A5', 'C5', 'D4']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
227.0,<music21.chord.Chord F#5 D4 A4>,"[0, 4, 7]","[2, 6, 9]","[7, 11, 2]",78,62,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,"[7, 11, 2]_7",0.942486554,"['F#5', 'D4', 'A4']",227.0 to 227.0,"[2, 6, 9]","['A4', 'D4', 'F#5']","[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
228.0,<music21.chord.Chord G5 D4 B-4 G4 G3>,"[0, 3, 7]","[7, 10, 2]","[0, 3, 7]",79,55,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,"[0, 3, 7]_0",0.942486554,"['G5', 'D4', 'B-4', 'G4', 'G3']",228.0 to 228.875,"[2, 6, 7, 10]","['B-4', 'D4', 'F#3', 'F#4', 'G3', 'G4', 'G5']","[0, 0, 1, 0, 0, 0, 2, 3, 0, 0, 1, 0]"
228.5,<music21.chord.Chord G5 D4 B-4 F#4 F#3>,"[0, 1, 4, 8]","[6, 7, 10, 2]","[11, 0, 3, 7]",79,54,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,"[11, 0, 3, 7]_11",0.942486554,"['G5', 'D4', 'B-4', 'F#4', 'F#3']",228.0 to 228.875,"[2, 6, 7, 10]","['B-4', 'D4', 'F#3', 'F#4', 'G3', 'G4', 'G5']","[0, 0, 1, 0, 0, 0, 2, 3, 0, 0, 1, 0]"
228.875,<music21.chord.Chord F#4 F#3>,[0],[6],[11],66,54,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,[11]_11,0.942486554,"['F#4', 'F#3']",228.0 to 228.875,"[2, 6, 7, 10]","['B-4', 'D4', 'F#3', 'F#4', 'G3', 'G4', 'G5']","[0, 0, 1, 0, 0, 0, 2, 3, 0, 0, 1, 0]"
229.0,<music21.chord.Chord G4 G3>,[0],[7],[0],67,55,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,[0]_0,0.942486554,"['G4', 'G3']",229.0 to 229.5,"[7, 9]","['A3', 'A4', 'G3', 'G4']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0]"
229.5,<music21.chord.Chord A4 A3>,[0],[9],[2],69,57,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,[2]_2,0.942486554,"['A4', 'A3']",229.0 to 229.5,"[7, 9]","['A3', 'A4', 'G3', 'G4']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0]"
230.0,<music21.chord.Chord B-4 B-3>,[0],[10],[3],70,58,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,[3]_3,0.942486554,"['B-4', 'B-3']",230.0 to 230.5,"[0, 10]","['B-3', 'B-4', 'C4', 'C5']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
230.5,<music21.chord.Chord C5 C4>,[0],[0],[5],72,60,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,[5]_5,0.899038262,"['C5', 'C4']",230.0 to 230.5,"[0, 10]","['B-3', 'B-4', 'C4', 'C5']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
231.0,<music21.chord.Chord D5 D4>,[0],[2],[7],74,62,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,[7]_7,0.899038262,"['D5', 'D4']",231.0 to 231.0,[2],"['D4', 'D5']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
232.0,<music21.chord.Chord D4 D3>,[0],[2],[7],62,50,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,[7]_7,0.84448543,"['D4', 'D3']",232.0 to 232.0,[2],"['D3', 'D4']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
234.0,<music21.chord.Chord B-5 B-2>,[0],[10],[3],82,46,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,[3]_3,0.84448543,"['B-5', 'B-2']",234.0 to 234.5,"[9, 10]","['A2', 'B-2', 'B-5']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]"
234.5,<music21.chord.Chord B-5 A2>,"[0, 1]","[9, 10]","[2, 3]",82,45,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,"[2, 3]_2",0.8431407759999999,"['B-5', 'A2']",234.0 to 234.5,"[9, 10]","['A2', 'B-2', 'B-5']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]"
235.0,<music21.chord.Chord B-5 B-2>,[0],[10],[3],82,46,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,[3]_3,0.8431407759999999,"['B-5', 'B-2']",235.0 to 235.5,"[0, 10]","['B-2', 'B-5', 'C3']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
235.5,<music21.chord.Chord B-5 C3>,"[0, 2]","[10, 0]","[3, 5]",82,48,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,"[3, 5]_5",0.790631765,"['B-5', 'C3']",235.0 to 235.5,"[0, 10]","['B-2', 'B-5', 'C3']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
236.0,<music21.chord.Chord B-5 D3>,"[0, 4]","[10, 2]","[3, 7]",82,50,String Quartet Op1 No4 ii G major.mid,Haydn,7,minor,"[3, 7]_7",0.790631765,"['B-5', 'D3']",236.0 to 236.75,"[2, 3, 10]","['B-5', 'D3', 'E-3']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
236.5,<music21.chord.Chord B-5 E-3>,"[0, 5]","[10, 3]","[3, 8]",82,51,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,"[0, 5]_5",0.771876283,"['B-5', 'E-3']",236.0 to 236.75,"[2, 3, 10]","['B-5', 'D3', 'E-3']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
236.75,<music21.chord.Chord E-3>,[0],[3],[8],51,51,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,[5]_5,0.771876283,['E-3'],236.0 to 236.75,"[2, 3, 10]","['B-5', 'D3', 'E-3']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
237.0,<music21.chord.Chord A5 A4 F4 F3>,"[0, 4]","[5, 9]","[10, 2]",81,53,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,"[7, 11]_7",0.771876283,"['A5', 'A4', 'F4', 'F3']",237.0 to 237.875,"[0, 5, 9]","['A4', 'A5', 'C5', 'F3', 'F4']","[1, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]"
237.5,<music21.chord.Chord A5 C5 A4 F3>,"[0, 4, 7]","[5, 9, 0]","[10, 2, 5]",81,53,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,"[7, 11, 2]_7",0.771876283,"['A5', 'C5', 'A4', 'F3']",237.0 to 237.875,"[0, 5, 9]","['A4', 'A5', 'C5', 'F3', 'F4']","[1, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]"
237.875,<music21.chord.Chord A5 C5 A4>,"[0, 3]","[9, 0]","[2, 5]",81,69,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,"[11, 2]_11",0.771876283,"['A5', 'C5', 'A4']",237.0 to 237.875,"[0, 5, 9]","['A4', 'A5', 'C5', 'F3', 'F4']","[1, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]"
238.0,<music21.chord.Chord A5 E-5 C5>,"[0, 3, 6]","[9, 0, 3]","[2, 5, 8]",81,72,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,"[11, 2, 5]_2",0.771876283,"['A5', 'E-5', 'C5']",238.0 to 238.625,"[0, 3, 9]","['A4', 'A5', 'C5', 'E-5']","[1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0]"
238.5,<music21.chord.Chord A5 C5 A4>,"[0, 3]","[9, 0]","[2, 5]",81,69,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,"[11, 2]_11",0.771876283,"['A5', 'C5', 'A4']",238.0 to 238.625,"[0, 3, 9]","['A4', 'A5', 'C5', 'E-5']","[1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0]"
238.625,<music21.chord.Chord A5>,[0],[9],[2],81,81,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,[11]_11,0.771876283,['A5'],238.0 to 238.625,"[0, 3, 9]","['A4', 'A5', 'C5', 'E-5']","[1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0]"
239.0,<music21.chord.Chord C6 A4 F4>,"[0, 4, 7]","[5, 9, 0]","[10, 2, 5]",84,65,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,"[7, 11, 2]_7",0.771876283,"['C6', 'A4', 'F4']",239.0 to 239.625,"[0, 3, 5, 9]","['A4', 'C5', 'C6', 'E-5', 'F4']","[2, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]"
239.125,<music21.chord.Chord C6>,[0],[0],[5],84,84,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,[2]_2,0.8113462509999999,['C6'],239.0 to 239.625,"[0, 3, 5, 9]","['A4', 'C5', 'C6', 'E-5', 'F4']","[2, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]"
239.5,<music21.chord.Chord E-5 C5 A4>,"[0, 3, 6]","[9, 0, 3]","[2, 5, 8]",75,69,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,"[11, 2, 5]_11",0.8113462509999999,"['E-5', 'C5', 'A4']",239.0 to 239.625,"[0, 3, 5, 9]","['A4', 'C5', 'C6', 'E-5', 'F4']","[2, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]"
239.625,<music21.chord.Chord E-5>,[0],[3],[8],75,75,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,[5]_5,0.8113462509999999,['E-5'],239.0 to 239.625,"[0, 3, 5, 9]","['A4', 'C5', 'C6', 'E-5', 'F4']","[2, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]"
240.0,<music21.chord.Chord D5 B-4 B-2>,"[0, 4]","[10, 2]","[3, 7]",74,46,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,"[0, 4]_0",0.8113462509999999,"['D5', 'B-4', 'B-2']",240.0 to 240.875,"[2, 9, 10]","['A2', 'B-2', 'B-4', 'D5']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0]"
240.5,<music21.chord.Chord D5 B-4 A2>,"[0, 1, 5]","[9, 10, 2]","[2, 3, 7]",74,45,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,"[11, 0, 4]_11",0.826539969,"['D5', 'B-4', 'A2']",240.0 to 240.875,"[2, 9, 10]","['A2', 'B-2', 'B-4', 'D5']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0]"
240.875,<music21.chord.Chord A2>,[0],[9],[2],45,45,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,[11]_11,0.826539969,['A2'],240.0 to 240.875,"[2, 9, 10]","['A2', 'B-2', 'B-4', 'D5']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0]"
241.0,<music21.chord.Chord B-5 B-2>,[0],[10],[3],82,46,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,[0]_0,0.826539969,"['B-5', 'B-2']",241.0 to 241.5,"[0, 10]","['B-2', 'B-5', 'C3']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
241.5,<music21.chord.Chord B-5 C3>,"[0, 2]","[10, 0]","[3, 5]",82,48,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,"[0, 2]_2",0.847199549,"['B-5', 'C3']",241.0 to 241.5,"[0, 10]","['B-2', 'B-5', 'C3']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
242.0,<music21.chord.Chord B-5 D3>,"[0, 4]","[10, 2]","[3, 7]",82,50,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,"[0, 4]_4",0.847199549,"['B-5', 'D3']",242.0 to 242.75,"[2, 3, 10]","['B-5', 'D3', 'E-3']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
242.5,<music21.chord.Chord B-5 E-3>,"[0, 5]","[10, 3]","[3, 8]",82,51,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,"[0, 5]_5",0.847199549,"['B-5', 'E-3']",242.0 to 242.75,"[2, 3, 10]","['B-5', 'D3', 'E-3']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
242.75,<music21.chord.Chord E-3>,[0],[3],[8],51,51,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,[5]_5,0.847199549,['E-3'],242.0 to 242.75,"[2, 3, 10]","['B-5', 'D3', 'E-3']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
243.0,<music21.chord.Chord A5 A4 F4 F3>,"[0, 4]","[5, 9]","[10, 2]",81,53,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,"[7, 11]_7",0.847199549,"['A5', 'A4', 'F4', 'F3']",243.0 to 243.875,"[0, 5, 9]","['A4', 'A5', 'C5', 'F3', 'F4']","[1, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]"
243.5,<music21.chord.Chord A5 C5 A4 F3>,"[0, 4, 7]","[5, 9, 0]","[10, 2, 5]",81,53,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,"[7, 11, 2]_7",0.847199549,"['A5', 'C5', 'A4', 'F3']",243.0 to 243.875,"[0, 5, 9]","['A4', 'A5', 'C5', 'F3', 'F4']","[1, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]"
243.875,<music21.chord.Chord A5 C5 A4>,"[0, 3]","[9, 0]","[2, 5]",81,69,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,"[11, 2]_11",0.847199549,"['A5', 'C5', 'A4']",243.0 to 243.875,"[0, 5, 9]","['A4', 'A5', 'C5', 'F3', 'F4']","[1, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0]"
244.0,<music21.chord.Chord A5 E-5 C5>,"[0, 3, 6]","[9, 0, 3]","[2, 5, 8]",81,72,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,"[11, 2, 5]_2",0.847199549,"['A5', 'E-5', 'C5']",244.0 to 244.625,"[0, 3, 9]","['A4', 'A5', 'C5', 'E-5']","[1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0]"
244.5,<music21.chord.Chord A5 C5 A4>,"[0, 3]","[9, 0]","[2, 5]",81,69,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,"[11, 2]_11",0.847199549,"['A5', 'C5', 'A4']",244.0 to 244.625,"[0, 3, 9]","['A4', 'A5', 'C5', 'E-5']","[1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0]"
244.625,<music21.chord.Chord A5>,[0],[9],[2],81,81,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,[11]_11,0.847199549,['A5'],244.0 to 244.625,"[0, 3, 9]","['A4', 'A5', 'C5', 'E-5']","[1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0]"
245.0,<music21.chord.Chord C6 A4 F4>,"[0, 4, 7]","[5, 9, 0]","[10, 2, 5]",84,65,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,"[7, 11, 2]_7",0.847199549,"['C6', 'A4', 'F4']",245.0 to 245.625,"[0, 3, 5, 9]","['A4', 'C5', 'C6', 'E-5', 'F4']","[2, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]"
245.125,<music21.chord.Chord C6>,[0],[0],[5],84,84,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,[2]_2,0.847199549,['C6'],245.0 to 245.625,"[0, 3, 5, 9]","['A4', 'C5', 'C6', 'E-5', 'F4']","[2, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]"
245.5,<music21.chord.Chord E-5 C5 A4>,"[0, 3, 6]","[9, 0, 3]","[2, 5, 8]",75,69,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,"[11, 2, 5]_11",0.847199549,"['E-5', 'C5', 'A4']",245.0 to 245.625,"[0, 3, 5, 9]","['A4', 'C5', 'C6', 'E-5', 'F4']","[2, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]"
245.625,<music21.chord.Chord E-5>,[0],[3],[8],75,75,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,[5]_5,0.847199549,['E-5'],245.0 to 245.625,"[0, 3, 5, 9]","['A4', 'C5', 'C6', 'E-5', 'F4']","[2, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]"
246.0,<music21.chord.Chord D5 B-4 B-3>,"[0, 4]","[10, 2]","[3, 7]",74,58,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,"[0, 4]_0",0.847199549,"['D5', 'B-4', 'B-3']",246.0 to 246.875,"[2, 10]","['B-3', 'B-4', 'D4', 'D5']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
246.5,<music21.chord.Chord D4 B-4 B-3>,"[0, 4]","[10, 2]","[3, 7]",70,58,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,"[0, 4]_0",0.847199549,"['D4', 'B-4', 'B-3']",246.0 to 246.875,"[2, 10]","['B-3', 'B-4', 'D4', 'D5']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
246.875,<music21.chord.Chord D4>,[0],[2],[7],62,62,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,[4]_4,0.847199549,['D4'],246.0 to 246.875,"[2, 10]","['B-3', 'B-4', 'D4', 'D5']","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
247.0,<music21.chord.Chord E-4 E-3>,[0],[3],[8],63,51,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,[5]_5,0.847199549,"['E-4', 'E-3']",247.0 to 247.875,"[0, 3]","['C5', 'E-3', 'E-4']","[1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
247.5,<music21.chord.Chord C5 E-4 E-3>,"[0, 3]","[0, 3]","[5, 8]",72,51,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,"[2, 5]_5",0.847199549,"['C5', 'E-4', 'E-3']",247.0 to 247.875,"[0, 3]","['C5', 'E-3', 'E-4']","[1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
247.875,<music21.chord.Chord C5>,[0],[0],[5],72,72,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,[2]_2,0.847199549,['C5'],247.0 to 247.875,"[0, 3]","['C5', 'E-3', 'E-4']","[1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
248.0,<music21.chord.Chord F4 F3>,[0],[5],[10],65,53,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,[7]_7,0.847199549,"['F4', 'F3']",248.0 to 248.875,"[5, 9]","['A4', 'F3', 'F4']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]"
248.5,<music21.chord.Chord A4 F4 F3>,"[0, 4]","[5, 9]","[10, 2]",69,53,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,"[7, 11]_7",0.847199549,"['A4', 'F4', 'F3']",248.0 to 248.875,"[5, 9]","['A4', 'F3', 'F4']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]"
248.875,<music21.chord.Chord A4>,[0],[9],[2],69,69,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,[11]_11,0.847199549,['A4'],248.0 to 248.875,"[5, 9]","['A4', 'F3', 'F4']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0]"
249.0,<music21.chord.Chord B-3 B-2>,[0],[10],[3],58,46,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,[0]_0,0.847199549,"['B-3', 'B-2']",249.0 to 249.0,[10],"['B-2', 'B-3']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
250.0,<music21.chord.Chord D4 D3>,[0],[2],[7],62,50,String Quartet Op1 No4 ii G major.mid,Haydn,10,major,[4]_4,0.847199549,"['D4', 'D3']",250.0 to 250.5,"[0, 2]","['C3', 'C4', 'D3', 'D4']","[2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
